id,Volume,Good Type,Business Type,Start Business ID,End Business ID,Distance,Price
12081,9,5,1,1,32,13158.83,116
12082,5,1,1,19,1,7688.75,58
12083,14,5,1,22,22,1257.42,23
12084,10,1,1,7,22,18528.50,356.6
12085,10,1,1,22,22,967.33,36
12086,8,1,1,22,22,3034.33,46
12087,10,1,1,14,19,25011.42,327.6
12088,8,1,1,22,19,14010.00,126
12089,10,3,1,22,22,548.42,33.2
12090,12,3,1,1,26,9405.08,100
12091,5,1,1,25,25,5113.58,52
12092,5,1,1,3,22,18098.50,112
12093,10,1,1,10,25,4106.17,52.4
12094,12,3,1,7,25,9210.17,200
12095,6,2,1,32,19,3305.00,32
12096,8,1,1,11,25,17327.83,184
12097,8,1,1,24,26,10108.58,84
12098,8,5,1,22,3,16463.67,106
12099,8,5,1,19,26,4805.42,41
12100,9,1,1,19,19,2976.33,66
12101,8,1,1,17,17,5657.08,104
12102,10,3,1,32,32,1629.25,38
12103,10,3,1,22,25,19462.08,440
12104,1,1,1,10,32,16006.67,36
12105,8,1,1,22,28,7806.50,98
12106,1,5,1,19,6,15082.67,86
12107,10,3,1,28,28,185.92,28
12108,8,1,1,6,6,4703.92,101
12109,16,1,1,8,23,45805.83,434
12110,8,1,1,25,4,12722.17,138
12111,8,1,1,22,22,2187.42,40
12112,8,1,1,6,6,4703.92,99.6
12113,14,1,1,1,1,1159.58,16
12114,12,1,2,8,12,36416.50,110
12115,10,3,1,32,17,7864.75,120
12116,8,1,1,24,24,4793.17,40
12117,12,3,1,19,28,13318.33,349
12118,10,3,1,32,32,1442.92,27
12119,8,1,1,32,30,11682.08,79
12120,5,1,1,32,19,4626.17,48
12121,12,1,1,22,15,35577.50,369.4
12122,16,1,1,3,13,10578.00,151.4
12123,8,5,1,25,10,3846.50,240
12124,12,3,1,24,12,18233.75,294
12125,5,1,1,22,10,15255.58,100
12126,6,5,1,5,19,16833.50,130
12127,10,2,1,27,32,1644.58,32
12128,5,1,1,30,19,11632.83,80
12129,5,1,1,12,23,32682.17,190
12130,12,3,1,6,22,19414.58,300
12131,8,1,1,24,24,1370.83,22
12132,17,5,1,19,10,18728.00,296
12133,12,5,1,25,32,18673.67,230
12134,10,1,1,21,19,25436.17,295.2
12135,5,1,1,17,20,2368.92,34
12136,8,1,1,19,5,14352.08,150
12137,16,5,1,22,7,16183.08,182
12138,15,5,1,16,16,2136.58,20
12139,12,3,1,3,3,2322.00,66
12140,5,1,1,26,32,2133.00,27
12141,10,1,1,1,9,20928.08,118
12142,8,1,1,32,32,2759.25,36
12143,10,3,1,10,7,14394.25,150
12144,5,4,1,22,4,6813.42,36
12145,12,5,1,1,32,12229.92,194
12146,8,5,1,1,19,10904.25,74
12147,12,3,1,22,1,11179.25,140
12148,12,3,1,32,12,29426.33,364
12149,12,3,1,22,1,10082.58,186
12150,10,1,1,25,3,14364.17,104
12151,8,5,1,22,22,815.25,24
12152,15,5,1,19,30,13880.33,70
12153,7,5,1,22,22,1433.25,24
12154,12,3,1,25,32,17734.67,234
12155,5,1,1,22,19,13501.67,73.6
12156,8,1,1,32,3,9176.92,76
12157,8,1,1,25,25,2729.25,42
12158,8,1,1,25,25,827.42,14
12159,12,5,1,1,22,7535.33,120
12160,12,5,1,6,25,8953.08,134
12161,16,1,1,30,3,9482.42,122
12162,16,5,1,24,5,7940.83,100
12163,5,1,1,17,17,1131.50,28
12164,8,5,1,26,20,8165.08,87
12165,8,5,1,17,17,1075.67,18.6
12166,9,5,1,30,24,4110.83,58
12167,11,5,1,26,5,14001.00,180
12168,1,3,1,19,32,3849.33,17.6
12169,5,1,1,1,26,10767.25,76
12170,8,5,1,24,24,4053.33,30
12171,5,1,1,28,24,17280.67,75.8
12172,5,3,1,27,32,1278.42,16
12173,4,1,2,24,32,8602.25,11
12174,8,5,3,27,27,1540.08,28
12175,1,1,1,1,26,10614.17,36
12176,10,3,1,32,32,1465.67,34
12177,8,3,1,32,32,2259.75,26
12178,10,3,1,19,1,6586.17,124
12179,8,1,1,19,25,20010.92,170
12180,12,3,1,32,1,9868.92,136
12181,8,3,1,32,19,3953.33,52
12182,10,5,1,32,6,14396.75,184
12183,1,5,1,19,1,1160.42,35
12184,8,1,1,27,26,4370.75,62
12185,10,5,1,24,32,7646.67,110
12186,10,1,1,32,28,11336.00,184
12187,2,5,1,22,20,4944.50,47
12188,8,5,1,32,23,41118.92,500
12189,11,5,1,22,18,10768.75,500
12190,9,5,1,30,11,3965.08,40
12191,8,1,1,6,6,4703.92,104
12192,8,1,1,18,22,8140.00,120
12193,8,1,1,10,10,633.67,22
12194,10,5,1,6,24,13012.50,116
12195,5,1,1,24,26,9225.67,42
12196,8,1,1,19,5,17289.00,36
12197,5,5,1,22,18,7719.75,70
12198,11,5,1,17,3,5584.08,84
12199,10,1,1,16,24,21350.42,170
12200,8,1,1,22,1,6055.25,66
12201,12,3,1,9,20,14672.92,134
12202,1,1,1,28,22,7264.17,50
12203,8,1,1,25,25,5170.00,82
12204,14,1,1,22,1,9565.42,74
12205,12,1,1,22,18,1897.33,270
12206,12,5,1,3,5,8168.08,102
12207,1,5,1,17,22,11023.58,56
12208,1,5,1,5,26,14162.00,52
12209,12,5,1,17,30,13246.83,140
12210,8,5,1,26,26,0.00,28
12211,12,3,1,22,22,1133.08,41
12212,8,1,1,7,5,29089.92,210
12213,12,3,1,22,25,19324.50,316
12214,1,1,1,3,22,18267.92,48
12215,1,5,1,5,26,13766.00,50
12216,10,1,1,1,6,19131.50,250
12217,12,5,1,17,10,9462.08,216
12218,8,5,1,22,22,3855.67,44
12219,5,1,1,1,1,2074.67,12
12220,0,5,2,17,5,12388.50,46
12221,10,3,1,17,24,11322.92,236
12222,12,3,2,6,14,11072.17,30
12223,8,5,1,32,20,7464.75,106
12224,10,5,1,22,30,23619.67,176
12225,14,1,1,7,28,16855.58,310
12226,8,5,1,1,19,6299.67,56
12227,9,5,1,22,26,13685.50,130
12228,16,1,1,19,19,3536.00,42
12229,12,3,1,16,7,9368.00,240
12230,10,3,1,24,11,6707.92,76
12231,12,3,1,22,25,19775.50,60
12232,4,1,1,22,10,16311.33,124
12233,8,5,1,10,16,4322.25,86.6
12234,5,1,1,32,5,8344.42,56
12235,5,1,1,19,6,16520.92,107
12236,8,1,1,28,19,9373.25,54
12237,12,3,2,8,10,29634.83,254
12238,12,3,1,16,7,9224.75,210
12239,8,1,1,25,25,3719.50,64
12240,12,3,1,32,23,42549.25,410
12241,14,5,1,22,22,705.17,26
12242,8,5,1,22,22,2116.58,28
12243,10,1,1,26,17,9253.92,168
12244,12,5,1,1,5,22769.00,216
12245,8,1,1,28,28,3011.17,30
12246,1,5,1,22,1,9609.67,52
12247,8,5,1,22,19,14186.75,104
12248,5,1,1,28,28,5032.67,68
12249,8,1,1,22,22,264.17,18
12250,5,1,1,22,16,14352.92,128
12251,8,1,1,22,22,2658.08,48.4
12252,10,1,2,22,20,9946.50,960
12253,8,1,1,32,8,18135.17,108
12254,5,1,1,16,16,1871.08,44
12255,8,5,1,5,22,24371.25,212
12256,12,3,2,32,22,16264.25,97
12257,12,3,1,1,32,12105.08,194
12258,8,1,1,25,7,12062.25,136
12259,10,1,1,16,25,4184.75,98
12260,10,3,1,19,32,3116.58,44
12261,8,5,1,22,1,6676.75,72.4
12262,5,3,1,32,17,7814.17,80
12263,8,5,1,5,6,11596.25,142
12264,8,1,1,25,7,8589.75,104
12265,5,5,1,22,30,23572.08,128
12266,0,3,2,30,32,10823.42,18
12267,8,1,1,27,4,14499.92,169
12268,12,3,1,25,26,21446.83,200
12269,12,1,1,15,14,29233.08,460
12270,8,1,1,22,5,24240.42,122
12271,8,1,1,24,25,22195.33,60
12272,16,1,1,11,7,30718.92,400
12273,5,1,1,17,26,9180.67,48
12274,1,5,1,22,10,16518.00,110
12275,8,1,1,22,3,17683.75,114
12276,12,3,1,19,32,6840.67,90
12277,8,1,1,24,24,2148.17,22
12278,8,1,1,1,22,7448.17,72
12279,10,1,1,12,22,28361.92,557.2
12280,1,1,1,22,26,15574.00,60
12281,8,1,1,22,20,10366.08,76
12282,0,3,2,30,23,43384.58,160
12283,12,3,1,32,6,14607.75,210
12284,16,3,1,24,13,14701.75,680
12285,1,1,1,17,19,8439.00,36
12286,8,1,1,22,24,22762.08,116
12287,16,1,1,22,18,1897.33,90
12288,8,1,1,28,28,133.83,12
12289,10,3,1,32,32,2245.00,38
12290,5,1,1,6,14,9637.00,82
12291,14,1,1,1,1,2700.00,36
12292,8,5,1,25,16,7359.92,126
12293,10,1,1,5,21,7852.08,82
12294,1,1,1,17,28,4179.83,52
12295,6,2,1,32,32,1352.42,16
12296,10,1,1,6,30,8487.17,133
12297,10,1,1,11,11,3345.92,79.6
12298,12,3,1,22,32,15903.33,194
12299,12,3,1,22,22,3271.83,90
12300,10,1,1,32,6,13794.75,190
12301,10,1,1,16,1,15880.67,336
12302,5,1,1,32,32,2916.92,29
12303,14,1,1,26,24,10584.00,28
12304,10,3,1,32,9,13876.75,540
12305,15,1,1,22,16,11813.25,106
12306,8,1,1,10,25,3750.50,174.8
12307,8,5,1,22,22,935.58,22
12308,11,3,1,22,7,15579.00,256
12309,14,1,1,18,32,21046.25,160
12310,8,1,1,17,17,423.25,24
12311,1,1,1,3,9,5267.50,55
12312,10,1,1,22,28,11924.00,170
12313,8,1,1,22,22,1958.92,42
12314,8,1,1,32,28,11679.58,166
12315,12,5,1,22,17,11531.67,134
12316,8,1,1,22,5,23630.17,112
12317,2,5,1,22,19,14186.75,54
12318,12,3,1,32,19,1064.33,44
12319,5,5,1,26,22,15770.08,94
12320,11,5,1,24,5,7405.25,94
12321,8,1,1,20,25,20780.42,360
12322,1,3,1,32,32,4935.42,20
12323,8,1,1,22,20,8949.17,70
12324,16,1,1,22,10,16612.00,230
12325,1,5,1,27,30,11039.92,44
12326,8,1,1,22,22,4290.92,54
12327,14,1,1,22,26,16411.25,84
12328,12,5,1,32,8,20110.08,252
12329,12,5,1,3,8,15695.83,256
12330,12,3,1,1,31,37848.92,690
12331,5,5,1,22,28,9995.67,86
12332,8,1,1,30,24,7085.17,68
12333,8,1,1,32,19,4979.00,62
12334,1,1,2,19,5,14868.92,18
12335,16,5,1,28,10,9731.17,163.8
12336,14,5,1,26,24,7753.83,77
12337,8,5,1,32,5,13230.58,110
12338,12,3,1,3,29,37470.25,700
12339,12,3,1,8,31,6575.33,96
12340,10,1,1,32,32,5126.42,66
12341,8,1,1,22,22,1122.83,30
12342,12,5,1,28,7,15233.17,280
12343,1,1,1,17,3,5530.00,22
12344,8,1,1,24,32,4364.08,47
12345,14,1,2,22,32,18089.00,98
12346,6,1,1,26,27,2023.67,28
12347,8,5,3,24,32,6418.25,70
12348,12,3,1,32,32,476.33,26
12349,12,3,1,19,26,1670.92,73.4
12350,12,3,1,22,24,21449.08,242
12351,8,5,1,1,32,13158.83,110
12352,5,1,1,32,22,16765.58,76
12353,10,1,1,10,31,34093.17,340
12354,8,5,1,26,32,1527.08,21
12355,16,1,1,11,7,33910.00,470
12356,8,1,1,10,7,9495.00,106
12357,1,3,1,26,32,2255.00,14
12358,4,2,1,24,19,10650.58,88
12359,10,3,1,22,1,9379.25,104
12360,10,1,1,15,30,11294.42,1560
12361,6,1,1,32,26,3293.25,32
12362,1,1,1,22,20,9503.08,76
12363,8,5,2,19,27,6002.08,28
12364,5,5,1,32,30,10286.50,56
12365,10,1,1,22,10,16411.92,212
12366,16,3,1,13,13,1250.42,22
12367,5,1,1,22,20,8857.00,74
12368,12,3,1,19,26,6018.58,56
12369,12,1,1,28,17,4185.92,46
12370,1,5,1,26,1,8110.83,60
12371,1,3,1,32,32,3074.92,20
12372,8,1,1,22,19,13846.75,94
12373,17,3,2,19,3,8604.83,52
12374,10,5,1,11,9,2813.25,36
12375,5,1,1,1,17,9572.50,52
12376,10,1,1,32,21,18502.92,166
12377,5,1,1,32,11,11905.67,62
12378,12,5,1,6,22,18741.08,300
12379,1,3,1,27,32,5214.00,32
12380,10,1,1,22,11,21921.67,260
12381,10,3,1,24,16,26359.58,740
12382,12,3,1,10,1,20112.67,270
12383,8,1,1,19,22,14033.75,168
12384,8,1,1,1,22,7541.67,74
12385,10,3,1,32,32,524.33,20
12386,5,1,1,27,4,20510.67,118
12387,16,3,1,20,19,8538.83,136
12388,12,3,1,32,1,10373.25,208
12389,1,1,1,20,10,13750.67,72
12390,10,3,1,25,25,3554.00,58
12391,10,1,1,19,20,3681.25,72
12392,8,1,1,22,32,16631.25,110
12393,1,1,2,21,22,28124.17,30.8
12394,10,1,1,27,24,7066.42,92.4
12395,10,3,1,28,19,10958.08,90
12396,5,1,2,13,5,12390.75,30
12397,10,1,1,22,27,14397.42,104
12398,1,5,1,1,19,8180.33,47
12399,10,1,1,5,22,23626.33,274
12400,11,1,1,1,17,6853.92,146
12401,12,3,1,26,17,8777.00,174
12402,8,1,1,25,6,7943.25,35.2
12403,8,3,1,32,32,2569.25,38.6
12404,5,1,1,32,26,1678.83,18
12405,17,5,1,19,10,18728.00,350
12406,5,1,1,22,19,15520.00,60
12407,4,1,1,9,24,5579.17,28
12408,12,3,1,32,4,22134.75,286
12409,8,1,1,28,28,80.83,15.6
12410,0,3,2,27,16,15474.33,114
12411,5,1,1,22,28,8870.00,72
12412,8,1,1,11,3,4478.75,50
12413,1,1,1,3,3,2529.83,14
12414,5,1,1,17,28,5307.75,63.8
12415,5,2,1,32,6,14151.75,90
12416,8,5,1,19,19,4155.17,58.4
12417,8,1,1,22,22,632.58,62
12418,10,1,1,22,17,9389.67,106
12419,5,5,1,10,25,3898.08,34
12420,1,1,1,20,32,8281.83,40
12421,10,3,1,27,1,12233.50,228
12422,10,5,1,26,32,2772.50,48
12423,14,1,1,19,19,1326.25,34
12424,1,1,1,20,20,2491.67,13
12425,6,3,1,22,22,548.42,17.6
12426,5,5,1,19,24,13241.17,96
12427,16,1,1,32,27,6447.92,86
12428,8,1,1,22,19,12813.33,144
12429,2,1,1,20,32,7053.08,38
12430,16,1,2,24,32,7508.42,40
12431,5,1,1,22,18,8292.58,112
12432,5,1,1,26,28,11777.67,106
12433,10,1,1,32,6,11613.58,160
12434,8,1,1,24,5,4668.67,45
12435,10,1,1,22,28,9583.25,108
12436,10,1,1,10,12,19557.50,221.2
12437,5,1,1,22,27,15165.42,72
12438,1,5,1,26,24,8199.17,34
12439,16,5,1,26,22,17516.58,193
12440,12,3,1,9,28,15712.92,300
12441,2,1,1,19,19,1993.08,12
12442,12,3,1,25,32,21329.50,180
12443,8,5,1,19,17,7534.58,97.6
12444,5,1,1,23,22,46917.67,316
12445,10,4,1,24,4,25385.08,224
12446,8,1,1,22,7,15360.25,146
12447,12,5,1,15,5,10840.08,78
12448,8,1,1,19,28,12092.67,164
12449,14,5,1,19,19,3529.33,28
12450,8,1,1,25,16,7465.75,114
12451,12,3,1,32,3,7714.67,122
12452,15,1,1,16,16,2016.75,22
12453,16,1,1,31,24,20738.42,165.8
12454,8,1,1,11,8,10351.58,120
12455,8,1,1,32,31,21553.33,172
12456,12,5,1,19,22,13885.17,230.6
12457,5,3,1,19,26,2544.83,24
12458,1,1,1,5,31,13937.50,70
12459,5,1,1,32,1,13111.50,130
12460,12,3,1,18,29,38251.75,620
12461,4,5,1,22,1,8821.58,70
12462,8,1,1,17,17,6337.50,114
12463,5,1,1,22,22,733.67,22
12464,16,1,2,24,22,21549.00,60
12465,12,3,1,20,12,23326.33,336
12466,5,1,1,19,32,5098.83,32
12467,8,1,1,22,7,16140.42,196
12468,1,5,1,5,24,6280.08,34
12469,10,1,1,7,7,7969.25,144
12470,14,5,1,22,1,8821.58,90
12471,5,1,2,32,24,9241.00,24
12472,13,5,1,22,25,19698.42,440
12473,8,1,1,24,5,4668.67,30
12474,10,1,2,27,11,9744.17,80
12475,10,1,1,22,6,18520.92,138
12476,8,5,1,22,22,718.33,22
12477,8,1,1,26,19,1839.67,32
12478,8,5,1,26,8,18810.58,170
12479,8,1,1,16,3,15582.92,168
12480,12,3,1,32,24,8079.33,93
12481,12,3,1,6,23,28379.00,400
12482,8,1,1,27,19,3559.25,86
12483,10,1,1,25,19,21679.83,140
12484,1,1,1,28,10,10488.08,51
12485,5,1,1,25,25,2213.58,22
12486,12,3,1,30,30,248.67,26
12487,8,1,3,27,17,4326.33,68
12488,1,5,1,32,26,3427.25,20
12489,16,1,1,11,4,23612.50,326
12490,10,1,1,32,24,7477.42,92
12491,5,3,1,32,32,2592.58,21
12492,8,1,1,32,26,3559.33,29
12493,9,1,1,17,24,12453.83,140
12494,8,5,1,32,19,2507.25,26
12495,12,5,1,1,22,9941.42,160
12496,8,1,1,22,25,22672.58,190
12497,8,5,2,23,6,28333.25,58
12498,5,5,1,10,4,12360.17,86
12499,10,2,1,32,32,2198.00,42
12500,5,1,1,10,4,10832.75,80
12501,5,1,1,32,26,1461.17,26
12502,5,1,1,32,21,21407.17,118
12503,1,1,1,1,32,12242.67,50
12504,13,1,2,23,5,35906.08,50
12505,10,3,1,32,23,34365.83,72
12506,12,3,1,32,32,788.17,28
12507,12,3,1,22,22,271.50,36
12508,5,1,1,30,5,1111.17,17
12509,12,3,1,32,26,2893.08,56
12510,10,1,2,1,15,33786.33,245
12511,10,1,1,32,22,17070.92,200
12512,16,1,1,32,19,5510.83,110
12513,10,1,1,24,11,4129.17,56
12514,5,5,1,22,22,3967.50,39
12515,10,3,1,22,28,9272.50,164
12516,8,1,1,22,16,11104.58,144
12517,10,1,2,19,22,13126.33,58
12518,1,5,1,32,5,11198.83,48
12519,5,1,1,32,9,11348.33,112
12520,5,1,1,19,5,17235.92,59
12521,8,3,1,17,16,12059.00,176
12522,8,1,1,6,6,2656.83,31.8
12523,5,1,1,13,6,8070.58,41
12524,5,1,1,17,26,9075.00,54
12525,8,1,1,10,11,19249.92,114
12526,8,1,1,22,22,264.17,24
12527,12,5,1,17,5,12317.92,170
12528,8,1,1,1,19,2925.83,120
12529,1,5,1,5,3,9286.92,44
12530,1,1,2,25,8,27647.67,60
12531,8,5,1,19,32,3066.25,34
12532,2,1,1,17,19,9108.58,48
12533,14,5,1,16,25,6801.00,100
12534,16,1,1,8,17,20172.83,201
12535,12,3,1,24,1,18441.58,334
12536,8,1,1,6,6,3316.67,69.6
12537,8,1,1,22,32,17322.33,108
12538,8,1,1,22,7,18403.67,230
12539,12,3,1,32,22,16123.92,250
12540,8,1,1,22,12,21997.42,230
12541,2,1,1,1,11,19578.92,102
12542,8,5,1,19,19,2479.17,24
12543,5,5,1,20,17,7094.00,50
12544,10,1,2,3,25,14296.75,107
12545,8,2,1,32,32,2543.42,28
12546,1,3,1,32,32,1364.17,16
12547,8,5,2,24,8,15901.33,13.8
12548,5,1,1,24,8,14214.50,65
12549,5,5,1,26,15,23004.17,166
12550,4,2,1,32,32,3056.25,28
12551,7,1,1,22,17,11007.00,90
12552,5,5,1,22,19,15765.17,73
12553,12,3,1,32,7,25624.50,404
12554,2,5,1,11,6,15279.42,84
12555,8,5,1,5,3,8837.25,110
12556,8,1,1,32,3,4033.42,54
12557,12,3,1,27,27,2862.50,64
12558,5,1,1,22,5,23741.08,130
12559,11,5,3,27,32,3393.33,56
12560,12,3,1,32,23,45208.67,614.6
12561,8,5,1,5,21,8850.67,70
12562,5,1,1,22,19,14536.42,92
12563,12,3,1,25,3,12572.08,149.6
12564,16,1,1,3,32,7362.00,90
12565,10,3,1,22,16,18106.00,290
12566,1,1,1,3,17,6084.08,72
12567,5,1,1,3,25,9328.67,36
12568,1,1,1,24,32,7325.42,80
12569,10,3,1,32,32,1283.42,36.8
12570,12,3,1,22,28,8262.67,170
12571,10,1,1,22,25,18090.75,280
12572,1,1,1,17,17,384.00,12
12573,9,4,1,24,24,3699.00,416
12574,5,1,1,17,17,1213.08,18
12575,8,1,1,22,22,1312.50,50
12576,8,1,1,22,20,9762.33,76
12577,10,5,1,11,9,2813.25,36
12578,8,1,1,28,4,11001.83,130
12579,12,3,1,22,1,10217.25,162
12580,8,1,1,20,20,2618.83,36
12581,1,5,1,22,10,15343.17,80
12582,12,5,1,32,22,16971.75,270
12583,10,3,2,24,24,3360.17,20
12584,8,1,1,22,22,340.33,16
12585,12,3,1,22,8,30931.92,276
12586,5,1,1,32,32,4494.75,26
12587,5,1,1,26,1,10688.08,106
12588,12,3,1,25,32,18665.25,248
12589,5,5,1,22,32,15837.92,100
12590,8,1,1,22,12,25109.58,174
12591,10,1,1,18,5,31698.25,217
12592,2,1,1,1,26,9686.42,76
12593,8,1,1,16,16,2144.00,43
12594,1,5,1,30,13,13425.17,35
12595,1,1,1,25,25,2358.25,20
12596,8,1,1,22,6,20544.00,122
12597,12,3,2,25,18,18539.92,250
12598,8,1,1,10,25,2268.75,36.4
12599,12,3,1,32,11,10610.92,144
12600,8,3,1,24,19,7130.50,26
12601,8,1,1,11,21,21821.08,280
12602,8,5,1,22,22,557.33,22
12603,10,1,1,24,16,20748.33,438
12604,8,1,1,22,22,3741.92,36
12605,8,1,1,24,24,352.67,24
12606,12,1,1,32,22,16123.92,245
12607,12,3,1,26,24,9139.00,90
12608,12,3,2,8,17,21980.50,96
12609,9,3,1,32,32,3351.75,73
12610,11,2,1,26,1,10939.83,240
12611,8,1,1,1,1,1819.17,33
12612,8,1,1,22,22,4309.08,64
12613,12,3,1,16,3,17092.08,160
12614,12,3,1,32,14,22921.92,420
12615,1,5,1,32,11,10869.58,55.8
12616,12,3,1,22,4,10571.08,144
12617,10,1,2,32,19,5461.83,90
12618,6,2,1,32,32,1324.83,20
12619,5,1,1,32,26,2143.42,19.8
12620,5,1,1,32,32,1096.83,14
12621,16,1,2,25,8,30075.42,221
12622,8,5,1,28,28,828.92,296
12623,8,1,1,19,24,11870.33,72
12624,5,1,1,26,5,13575.33,84
12625,12,3,1,16,15,33622.33,500
12626,8,5,1,32,5,13230.58,110
12627,8,1,1,24,19,9075.17,114
12628,8,5,1,1,1,2478.17,34
12629,8,5,1,22,22,949.92,20
12630,12,5,1,24,4,23028.17,328
12631,8,1,1,32,22,16570.17,24
12632,12,3,2,3,32,7290.58,106
12633,12,3,1,22,24,18678.17,220
12634,8,1,1,22,17,11643.92,196
12635,10,1,1,32,11,9651.50,112
12636,1,5,1,19,27,4856.25,38
12637,2,5,1,19,22,13585.25,74
12638,8,1,1,19,17,8358.33,112
12639,5,3,1,32,26,3992.17,24
12640,5,1,1,19,26,2915.83,31
12641,5,1,1,27,32,6102.08,36
12642,8,1,2,24,32,7023.00,17
12643,8,1,1,22,32,17509.92,110
12644,8,1,1,25,7,9317.83,80
12645,5,1,1,24,24,2046.42,20
12646,12,5,1,32,22,16647.08,296
12647,10,5,1,19,32,2051.17,42
12648,8,5,1,22,24,20463.42,144
12649,5,1,1,28,19,12145.08,60
12650,1,5,1,16,25,11327.33,72
12651,5,3,1,32,27,3544.08,34
12652,11,3,1,22,26,16565.25,226
12653,12,3,1,14,14,1540.25,402
12654,1,5,1,5,32,12321.33,43.8
12655,5,5,1,8,8,205.58,13
12656,8,1,1,32,22,16377.08,154
12657,5,1,1,22,19,13866.75,71
12658,1,5,1,9,11,4869.00,46
12659,5,5,1,11,11,3209.33,33
12660,8,5,1,19,32,2173.92,30
12661,12,3,1,10,1,20112.67,290
12662,1,1,2,3,32,5214.00,16
12663,10,1,1,8,15,4783.58,84
12664,9,5,1,10,26,17967.33,209.8
12665,8,1,1,25,25,3176.25,28
12666,10,1,1,17,22,10848.83,184
12667,10,1,1,26,22,16435.33,196
12668,1,5,1,22,22,841.17,18
12669,10,3,1,32,16,18889.92,270
12670,10,1,1,5,23,35290.42,330
12671,12,5,1,19,17,8730.42,178
12672,16,1,1,5,21,5698.33,54
12673,6,1,1,17,22,11213.17,96
12674,5,1,1,32,24,9425.00,63.8
12675,5,1,1,22,26,17043.08,120
12676,8,3,1,19,26,5470.67,29
12677,12,3,1,10,29,29949.08,560
12678,10,3,1,25,25,3300.00,54
12679,8,1,1,22,17,15802.00,110
12680,5,1,2,22,11,20543.75,62
12681,1,5,1,24,6,10415.17,60
12682,10,1,1,22,11,20516.08,170
12683,12,5,1,22,32,16099.50,150
12684,16,5,1,26,22,17420.08,136
12685,8,1,1,27,10,15831.75,196
12686,8,1,1,19,24,11155.42,116
12687,11,4,1,22,16,12314.33,250
12688,17,1,3,1,25,22851.33,258
12689,12,3,1,26,22,16281.25,250
12690,8,5,1,22,22,3672.58,60
12691,16,1,1,10,22,16656.33,233
12692,12,3,1,32,29,44930.50,680
12693,8,1,1,4,4,5586.25,74.4
12694,14,1,1,6,22,18897.75,166
12695,10,5,1,32,3,9588.75,124
12696,1,3,1,24,24,3592.42,20
12697,10,1,1,32,24,6123.83,62
12698,16,1,1,11,7,33330.75,540
12699,12,3,1,22,22,4065.42,100
12700,1,1,1,24,26,9808.17,60
12701,8,5,1,26,19,1134.92,24
12702,5,5,1,28,28,2762.08,43.8
12703,8,5,1,10,16,4121.25,80
12704,2,5,1,5,19,14649.42,60
12705,12,3,1,22,10,16380.08,270
12706,8,5,1,22,22,674.25,30
12707,12,5,1,22,26,16089.33,134
12708,6,1,1,19,32,1830.00,24
12709,5,1,1,22,22,4166.75,48
12710,5,1,1,3,11,9442.50,53
12711,11,5,1,17,20,4021.17,81
12712,1,1,1,10,6,9120.92,74
12713,12,3,1,32,32,2198.00,200
12714,8,1,1,6,6,3184.08,92.8
12715,12,5,1,22,32,16061.50,164
12716,12,3,1,22,19,14947.58,150
12717,8,5,1,19,1,7727.50,88
12718,10,1,1,24,11,7461.83,72
12719,8,1,1,22,22,4210.25,44
12720,12,3,1,16,21,22242.58,348
12721,12,3,1,24,1,18976.67,310
12722,12,5,1,25,6,8017.92,160
12723,10,3,1,32,24,4865.08,54.4
12724,8,1,1,10,25,1764.83,42.4
12725,10,1,1,22,7,15835.08,160
12726,8,1,1,11,8,10351.58,110
12727,10,1,1,32,19,2757.75,48
12728,5,5,1,22,17,10822.25,76
12729,1,1,1,3,32,8573.67,56
12730,8,1,1,32,22,15735.75,212
12731,8,1,1,8,15,4849.25,18
12732,1,5,1,32,5,7966.83,48
12733,8,1,1,17,22,10653.08,116
12734,2,1,1,26,9,15612.42,90
12735,8,1,1,16,25,3965.75,44
12736,5,5,1,19,26,2068.50,23
12737,6,2,1,32,19,3304.92,30
12738,8,5,1,27,27,593.50,16
12739,1,1,1,22,17,12144.08,82
12740,12,5,1,19,22,13885.17,230.6
12741,10,3,1,32,32,3232.33,51
12742,8,1,1,26,16,23652.50,270
12743,10,1,1,10,6,7793.83,140
12744,12,3,1,28,26,10563.50,380
12745,8,1,1,32,20,5297.25,80
12746,12,3,1,32,21,18239.17,330
12747,5,1,1,25,3,11894.42,52
12748,8,1,1,4,4,4536.08,52.8
12749,8,1,1,19,19,1788.50,27.6
12750,8,1,1,19,32,5344.17,52
12751,5,5,1,8,8,1936.67,24
12752,8,1,1,6,6,4703.92,98.2
12753,5,1,1,22,1,8313.67,68
12754,12,3,1,24,32,8870.75,400
12755,8,5,1,22,19,14023.08,74
12756,12,3,1,6,25,8142.50,140
12757,5,1,1,17,17,1306.83,30
12758,5,1,1,27,19,3090.42,29.8
12759,12,5,1,19,25,21519.75,369.4
12760,10,1,1,25,23,34289.33,312
12761,8,1,1,3,3,2205.33,32
12762,16,1,1,26,7,25308.08,374
12763,8,5,1,19,24,12782.00,90
12764,12,3,1,25,3,14649.83,203.2
12765,12,3,1,19,19,506.25,45
12766,10,5,1,22,25,19255.33,260
12767,18,3,1,1,22,7443.33,170
12768,14,5,1,32,24,9282.92,52
12769,10,1,1,5,21,5698.33,70
12770,12,5,1,8,22,31165.92,340
12771,8,5,1,32,17,9065.83,109
12772,12,3,1,26,3,10080.42,170
12773,8,1,1,25,25,2446.67,44
12774,5,1,2,10,32,18876.33,45
